Stations_ID; Mess_Datum; Qualitaets_Niveau; LUFTTEMPERATUR;DAMPFDRUCK;BEDECKUNGSGRAD;LUFTDRUCK_STATIONSHOEHE;REL_FEUCHTE; WINDGESCHWINDIGKEIT; LUFTTEMPERATUR_MAXIMUM;LUFTTEMPERATUR_MINIMUM;LUFTTEMP_AM_ERDB_MINIMUM; WINDSPITZE_MAXIMUM; NIEDERSCHLAGSHOEHE;NIEDERSCHLAGSHOEHE_IND;SONNENSCHEINDAUER; SCHNEEHOEHE;eor
      232;19680503;   5;   13.1;  10.5;   3.7;  954.60;   70.00;   3.1;   17.1;    9.8;    9.0;  -999;   1.9;   1;    7.100;   0;eor
      232;19680504;   5;   17.4;   9.6;   4.3;  947.40;   53.00;   2.8;   25.3;    8.0;    6.6;  -999;   0.0;   0;    9.500;   0;eor
      232;19680505;   5;   13.4;  10.7;   4.3;  951.60;   68.00;   3.2;   17.5;   12.0;   10.9;  -999;   0.4;   1;    5.200;   0;eor
      232;19680506;   5;   12.6;  10.0;   5.7;  947.20;   68.00;   3.9;   22.7;    7.4;    6.1;  -999;   3.8;   1;    8.000;   0;eor
      232;19680507;   5;    7.8;   7.1;   7.7;  954.70;   67.00;   4.6;   11.7;    5.5;    5.5;  -999;   0.3;   1;    4.300;   0;eor
      232;19680508;   5;    9.6;   6.1;   4.0;  955.00;   54.00;   3.2;   15.5;    2.3;    1.0;  -999;   0.0;   0;   12.700;   0;eor
      232;19680509;   5;   12.3;   7.6;   5.3;  955.60;   57.00;   1.4;   20.0;    3.9;    3.2;  -999;   0.0;   0;   10.800;   0;eor
      232;19680510;   5;   12.9;   9.5;   3.3;  957.00;   63.00;   3.3;   18.0;    9.2;    7.8;  -999;   0.1;   1;    6.000;   0;eor
      232;19680511;   5;   16.2;  10.8;   4.3;  953.50;   61.00;   2.4;   23.7;    5.8;    4.5;  -999;   4.2;   1;   11.800;   0;eor
      232;19680512;   5;    7.8;  10.1;   8.0;  957.20;   92.00;   4.1;   16.3;    6.0;   10.5;  -999;  16.3;   1;    0.000;   0;eor
      232;19680513;   5;    9.1;   8.1;   4.7;  966.80;   72.00;   2.1;   13.8;    5.5;    5.2;  -999;   0.0;   0;    5.300;   0;eor
      232;19680514;   5;   12.1;   9.1;   2.7;  966.40;   66.00;   2.7;   17.0;    3.5;    2.8;  -999;   0.0;   0;    9.400;   0;eor
      232;19680515;   5;   12.8;   9.9;   1.0;  965.00;   69.00;   1.2;   19.5;    5.0;    4.1;  -999;   0.0;   0;   11.900;   0;eor
      232;19680516;   5;   12.0;  10.8;   7.3;  959.90;   77.00;   2.9;   18.3;    6.6;    5.5;  -999;   4.2;   1;    4.000;   0;eor
      232;19680517;   5;    7.0;   7.6;   5.0;  959.60;   73.00;   4.0;   11.6;    5.4;    7.2;  -999;   0.2;   1;    0.900;   0;eor
      232;19680518;   5;    5.4;   6.1;   2.7;  958.30;   68.00;   3.0;   10.0;    2.9;    1.4;  -999;   0.0;   1;    6.700;   0;eor
      232;19680519;   5;    7.5;   5.5;   1.7;  954.70;   54.00;   2.0;   12.5;   -0.8;   -1.9;  -999;   0.0;   0;   11.500;   0;eor
      232;19680520;   5;   10.6;   7.2;   7.0;  950.40;   59.00;   2.7;   15.6;    0.5;   -0.3;  -999;   0.7;   1;    8.400;   0;eor
      232;19680521;   5;   11.6;   9.3;   7.3;  950.00;   68.00;   4.0;   15.0;    6.8;    6.5;  -999;   0.0;   1;    1.600;   0;eor
      232;19680522;   5;    9.0;   9.5;   7.3;  956.00;   79.00;   3.1;   15.3;    6.2;    8.1;  -999;   2.5;   1;    1.800;   0;eor
      232;19680523;   5;    9.4;   8.5;   4.3;  963.90;   73.00;   1.9;   14.6;    4.7;    4.0;  -999;   0.2;   1;    5.600;   0;eor
      232;19680524;   5;   13.6;   9.6;   3.3;  961.90;   64.00;   2.9;   19.7;    4.4;    3.2;  -999;   0.0;   0;    7.600;   0;eor
      232;19680525;   5;   16.1;  11.1;   3.0;  955.50;   62.00;   3.6;   22.0;   10.6;   10.5;  -999;   0.0;   0;   11.200;   0;eor
      232;19680526;   5;   13.2;  12.5;   8.0;  955.40;   82.00;   1.9;   15.6;    9.8;    9.8;  -999;   1.2;   1;    0.000;   0;eor
      232;19680527;   5;   17.6;  14.0;   4.3;  955.10;   72.00;   2.4;   24.0;   11.2;   11.1;  -999;   0.0;   0;   10.000;   0;eor
      232;19680528;   5;   18.8;  16.0;   5.3;  959.90;   75.00;   2.1;   27.1;   12.2;   11.1;  -999;   3.8;   1;   10.400;   0;eor
      232;19680529;   5;   16.4;  16.7;   8.0;  960.80;   88.00;   3.1;   20.6;   14.3;   14.8;  -999;   5.5;   1;    0.400;   0;eor
      232;19680530;   5;   11.5;  12.7;   8.0;  959.10;   92.00;   2.7;   15.8;   10.4;   13.0;  -999;   3.9;   1;    0.000;   0;eor
      232;19680531;   5;   13.4;  10.0;   5.0;  960.30;   67.00;   3.9;   18.0;   10.3;   10.2;  -999;   0.0;   1;    6.300;   0;eor
      232;19680601;   5;   11.1;   9.6;   5.7;  958.70;   71.00;   2.8;   15.6;    7.6;    6.6;  -999;   4.2;   1;    7.300;   0;eor
      232;19680602;   5;   13.1;  10.4;   4.7;  956.80;   72.00;   2.1;   17.8;    9.0;    8.6;  -999;   0.0;   1;    7.700;   0;eor
      232;19680603;   5;   16.7;  10.9;   2.7;  957.10;   60.00;   1.7;   23.0;    6.9;    6.0;  -999;   0.0;   0;   12.300;   0;eor
      232;19680604;   5;   16.1;  12.8;   4.3;  956.80;   68.00;   3.3;   23.7;   10.5;    9.0;  -999;   1.6;   1;   11.200;   0;eor
      232;19680605;   5;   15.4;  11.9;   5.0;  959.60;   70.00;   1.7;   19.6;   11.1;   11.0;  -999;   0.2;   1;    3.100;   0;eor
      232;19680606;   5;   16.2;  13.9;   7.0;  957.40;   76.00;   1.7;   25.0;    7.8;    7.7;  -999;  51.7;   1;   11.500;   0;eor
      232;19680607;   5;   15.8;  12.1;   5.3;  960.70;   69.00;   2.1;   20.6;   12.1;   12.0;  -999;   2.4;   1;    7.300;   0;eor
      232;19680608;   5;   14.4;  12.9;   7.7;  958.30;   79.00;   1.7;   18.5;   11.1;   11.0;  -999;  10.6;   1;    2.600;   0;eor
      232;19680609;   5;   10.8;  10.9;   8.0;  959.00;   83.00;   3.6;   14.3;   10.0;   10.6;  -999;   3.5;   1;    0.300;   0;eor
      232;19680610;   5;   11.2;   8.9;   6.0;  960.80;   68.00;   2.8;   16.2;    8.4;    8.3;  -999;   0.0;   1;    8.200;   0;eor
      232;19680611;   5;   10.6;   9.6;   6.0;  961.10;   76.00;   2.1;   16.0;    5.6;    4.8;  -999;   1.7;   1;    6.700;   0;eor
      232;19680612;   5;   10.9;  10.5;   7.0;  960.80;   82.00;   2.3;   15.3;    7.8;    8.2;  -999;   0.0;   1;    3.400;   0;eor
      232;19680613;   5;   16.0;  10.8;   5.3;  957.60;   63.00;   5.5;   21.3;    7.5;    6.6;  -999;   0.0;   0;    4.400;   0;eor
      232;19680614;   5;   19.2;  14.7;   3.7;  956.60;   68.00;   2.2;   26.0;   12.8;   11.2;  -999;   0.0;   0;    9.900;   0;eor
      232;19680615;   5;   17.7;  16.7;   6.3;  954.80;   82.00;   1.6;   21.7;   13.0;   12.5;  -999;   2.6;   1;    4.400;   0;eor
      232;19680616;   5;   16.3;  14.1;   7.0;  956.00;   76.00;   2.7;   23.0;   13.0;   12.2;  -999;   2.5;   1;    6.500;   0;eor
      232;19680617;   5;   18.0;  13.7;   5.7;  957.00;   68.00;   2.0;   23.0;   11.9;   11.2;  -999;   0.0;   0;    9.000;   0;eor
      232;19680618;   5;   19.9;  13.7;   3.3;  954.00;   63.00;   1.5;   26.5;   13.4;   12.6;  -999;   0.0;   0;   11.500;   0;eor
      232;19680619;   5;   18.8;  16.0;   5.7;  953.80;   72.00;   2.3;   26.5;   14.2;   13.5;  -999;  31.3;   1;    7.500;   0;eor
      232;19680620;   5;   15.2;  14.8;   8.0;  955.00;   87.00;   3.8;   20.6;   13.7;   13.6;  -999;  13.0;   1;    2.800;   0;eor
      232;19680621;   5;   12.0;  11.2;   4.3;  959.40;   80.00;   4.2;   16.0;   10.0;   10.0;  -999;   1.5;   1;    6.600;   0;eor
      232;19680622;   5;   16.1;  10.1;   2.7;  958.40;   58.00;   2.9;   21.0;    9.3;    8.4;  -999;   0.0;   0;   14.400;   0;eor
      232;19680623;   5;   17.0;  13.3;   3.3;  949.20;   69.00;   3.7;   26.0;   10.1;    9.5;  -999;  12.3;   1;   12.300;   0;eor
      232;19680624;   5;   14.4;  11.2;   6.0;  959.40;   69.00;   4.0;   17.5;   10.8;   10.6;  -999;   0.6;   1;    4.700;   0;eor
      232;19680625;   5;   18.8;  13.1;   6.3;  962.80;   61.00;   2.8;   22.8;   11.7;   10.8;  -999;   0.0;   0;    9.700;   0;eor
      232;19680626;   5;   17.8;  16.1;   5.3;  963.80;   77.00;   2.8;   25.0;   12.7;   12.0;  -999;   4.7;   1;    7.500;   0;eor
      232;19680627;   5;   21.3;  16.0;   5.3;  962.40;   66.00;   2.2;   26.0;   13.5;   12.6;  -999;   0.0;   0;   12.500;   0;eor
      232;19680628;   5;   24.2;  18.4;   5.3;  961.00;   62.00;   3.7;   28.2;   17.9;   16.9;  -999;   0.0;   1;   12.300;   0;eor
      232;19680629;   5;   21.0;  16.8;   5.3;  964.60;   66.00;   4.0;   24.1;   18.4;   19.6;  -999;   4.1;   1;    9.700;   0;eor
      232;19680630;   5;   21.4;  16.3;   0.7;  968.00;   66.00;   1.2;   26.2;   14.0;   13.1;  -999;   0.0;   0;   14.800;   0;eor
      232;19680701;   5;   22.8;  14.7;   0.0;  965.00;   55.00;   3.1;   28.7;   14.4;   13.5;  -999;   0.0;   0;   14.900;   0;eor
      232;19680702;   5;   23.1;  14.3;   0.7;  959.60;   52.00;   4.6;   28.0;   17.2;   16.0;  -999;   0.0;   0;   15.000;   0;eor
      232;19680703;   5;   17.6;  15.7;   7.3;  962.80;   76.00;   3.4;   22.8;   13.0;   12.5;  -999;   0.0;   0;    4.000;   0;eor
      232;19680704;   5;   17.5;  16.5;   5.3;  962.30;   84.00;   1.3;   21.1;   14.1;   15.0;  -999;   0.0;   0;    1.000;   0;eor
      232;19680705;   5;   21.9;  16.9;   1.0;  958.80;   69.00;   1.6;   29.5;   12.0;   12.0;  -999;   0.0;   0;   12.700;   0;eor
      232;19680706;   5;   17.1;  16.3;   3.3;  956.80;   82.00;   3.0;   26.5;   15.7;   15.2;  -999;   1.5;   1;    9.000;   0;eor
      232;19680707;   5;   20.8;  16.0;   2.3;  958.00;   67.00;   2.1;   26.8;   13.4;   12.2;  -999;   0.0;   1;   11.500;   0;eor
      232;19680708;   5;   22.2;  17.7;   3.3;  961.20;   67.00;   2.9;   29.4;   16.2;   15.5;  -999;   0.7;   1;   13.600;   0;eor
      232;19680709;   5;   21.0;  18.3;   5.3;  966.40;   72.00;   1.4;   26.5;   16.8;   16.0;  -999;   0.0;   1;    5.100;   0;eor
      232;19680710;   5;   22.9;  20.5;   5.0;  961.60;   75.00;   2.2;   29.5;   14.5;   13.9;  -999;   1.8;   1;   11.100;   0;eor
      232;19680711;   5;   17.6;  16.0;   7.0;  955.40;   75.00;   6.0;   24.1;   15.6;   18.0;  -999;   3.2;   1;    5.600;   0;eor
      232;19680712;   5;   13.5;   9.5;   5.0;  961.90;   63.00;   3.3;   18.5;    9.3;    8.6;  -999;   0.0;   0;   13.000;   0;eor
      232;19680713;   5;   16.7;  11.7;   3.3;  956.80;   64.00;   1.5;   21.9;    8.2;    7.7;  -999;   0.0;   1;   10.200;   0;eor
      232;19680714;   5;   19.4;  14.5;   6.7;  954.20;   67.00;   2.4;   25.5;   11.6;   10.5;  -999;  10.2;   1;    8.000;   0;eor
      232;19680715;   5;   15.4;  11.9;   4.7;  953.90;   68.00;   4.6;   19.8;   13.5;   13.5;  -999;   0.6;   1;    7.800;   0;eor
      232;19680716;   5;   13.0;  11.2;   6.7;  955.80;   74.00;   3.0;   17.0;   11.9;   11.2;  -999;   0.5;   1;    3.400;   0;eor
      232;19680717;   5;   10.6;  11.7;   8.0;  954.60;   91.00;   2.2;   12.4;   10.0;    9.5;  -999;  31.4;   1;    0.000;   0;eor
      232;19680718;   5;   13.0;  12.0;   7.7;  960.80;   80.00;   3.4;   17.8;    9.7;    9.9;  -999;   6.4;   1;    3.900;   0;eor
      232;19680719;   5;   12.5;  12.4;   7.7;  964.20;   85.00;   4.0;   15.4;   10.8;   10.4;  -999;   9.7;   1;    1.100;   0;eor
      232;19680720;   5;   12.9;  11.1;   7.7;  965.50;   76.00;   3.2;   16.4;    9.5;    8.7;  -999;   5.7;   1;    2.500;   0;eor
      232;19680721;   5;   11.1;  10.5;   7.7;  965.50;   80.00;   4.1;   13.0;    8.5;    8.2;  -999;   0.2;   1;    3.100;   0;eor
      232;19680722;   5;   13.9;  10.8;   4.7;  964.70;   69.00;   2.0;   19.0;    9.8;    9.3;  -999;   0.1;   1;    4.800;   0;eor
      232;19680723;   5;   14.0;  11.6;   7.7;  956.30;   72.00;   2.2;   19.1;    8.9;    8.1;  -999;   5.7;   1;    0.400;   0;eor
      232;19680724;   5;   13.6;  13.7;   7.7;  959.40;   88.00;   2.1;   16.7;   12.0;   11.2;  -999;   4.6;   1;    0.700;   0;eor
      232;19680725;   5;   15.1;  12.7;   6.0;  962.30;   77.00;   2.0;   19.6;   10.5;   10.3;  -999;   0.0;   1;    5.600;   0;eor
      232;19680726;   5;   12.6;  10.9;   7.0;  963.50;   75.00;   2.9;   15.4;   10.9;   11.3;  -999;   0.0;   0;    0.900;   0;eor
      232;19680727;   5;   14.3;  11.2;   4.3;  966.00;   71.00;   1.6;   20.0;    9.0;    8.0;  -999;   0.0;   0;    6.300;   0;eor
      232;19680728;   5;   15.2;  11.6;   2.3;  966.60;   70.00;   1.7;   21.6;    8.2;    7.4;  -999;   0.0;   0;   12.600;   0;eor
      232;19680729;   5;   16.8;  12.0;   2.0;  963.40;   65.00;   2.5;   23.0;    8.9;    8.0;  -999;   0.0;   0;   13.800;   0;eor
      232;19680730;   5;   18.7;  11.2;   0.7;  961.90;   54.00;   2.4;   25.0;    9.9;    8.5;  -999;   0.0;   0;   13.800;   0;eor
      232;19680731;   5;   20.0;  12.5;   0.7;  960.70;   57.00;   2.9;   26.4;   10.4;    9.0;  -999;   0.0;   0;   13.900;   0;eor
      232;19680801;   5;   20.6;  14.9;   5.0;  959.20;   64.00;   1.4;   26.4;   13.0;   11.6;  -999;   0.4;   1;    9.300;   0;eor
      232;19680802;   5;   17.6;  17.1;   7.7;  953.60;   82.00;   1.9;   21.5;   15.5;   16.4;  -999;  10.6;   1;    0.300;   0;eor
      232;19680803;   5;   14.6;  16.3;   8.0;  954.40;   94.00;   4.2;   17.0;   13.1;   14.1;  -999;  22.6;   1;    0.000;   0;eor
      232;19680804;   5;   15.3;  15.3;   6.0;  960.20;   88.00;   1.2;   18.6;   12.7;   12.4;  -999;   1.0;   1;    1.200;   0;eor
      232;19680805;   5;   19.2;  16.3;   3.7;  957.80;   75.00;   2.0;   26.6;   13.0;   12.2;  -999;   0.0;   1;    6.500;   0;eor
      232;19680806;   5;   16.6;  16.4;   5.7;  955.10;   84.00;   1.8;   22.4;   14.5;   15.1;  -999;  15.3;   1;    2.200;   0;eor
      232;19680807;   5;   15.0;  16.0;   8.0;  954.00;   94.00;   1.8;   17.1;   13.0;   12.0;  -999;  10.3;   1;    0.000;   0;eor
      232;19680808;   5;   15.6;  14.9;   7.3;  952.60;   84.00;   2.1;   19.5;   12.9;   12.9;  -999;   0.1;   1;    3.900;   0;eor
      232;19680809;   5;   14.4;  14.8;   8.0;  952.40;   91.00;   2.5;   16.5;   10.6;   10.9;  -999;   9.8;   1;    0.000;   0;eor
      232;19680810;   5;   15.0;  16.0;   8.0;  953.80;   93.00;   2.8;   17.5;   14.4;   14.0;  -999;  14.0;   1;    0.200;   0;eor
      232;19680811;   5;   15.0;  14.7;   7.7;  955.40;   86.00;   3.4;   17.9;   13.1;   13.0;  -999;   1.0;   1;    0.100;   0;eor
      232;19680812;   5;   15.3;  14.0;   6.7;  956.70;   80.00;   3.1;   20.0;   13.2;   12.9;  -999;   0.9;   1;    5.400;   0;eor
      232;19680813;   5;   17.0;  12.3;   5.0;  950.70;   66.00;   3.1;   22.6;   12.1;   11.2;  -999;   0.3;   1;    7.800;   0;eor
      232;19680814;   5;   14.8;  13.6;   7.0;  944.80;   80.00;   5.0;   17.8;   12.5;   13.5;  -999;   8.5;   1;    3.200;   0;eor
      232;19680815;   5;   12.8;  12.9;   7.0;  954.80;   89.00;   3.5;   16.5;   11.7;   11.5;  -999;   5.6;   1;    2.000;   0;eor
      232;19680816;   5;   15.7;  12.1;   3.3;  953.50;   71.00;   3.0;   21.5;    8.9;    8.4;  -999;   0.0;   0;   10.900;   0;eor
      232;19680817;   5;   14.7;  14.0;   5.7;  953.10;   82.00;   3.1;   21.5;   13.5;   12.7;  -999;   6.1;   1;    3.200;   0;eor
      232;19680818;   5;   11.6;  11.3;   4.3;  957.50;   81.00;   4.3;   16.0;    9.6;    8.8;  -999;   7.4;   1;    7.700;   0;eor
      232;19680819;   5;   10.8;  10.0;   2.7;  966.00;   78.00;   3.5;   16.4;    7.6;    7.3;  -999;   0.0;   1;   10.000;   0;eor
      232;19680820;   5;   15.3;  10.0;   3.7;  965.60;   62.00;   1.6;   22.1;    5.7;    5.4;  -999;   0.0;   1;   11.700;   0;eor
      232;19680821;   5;   18.1;  13.7;   4.7;  964.80;   68.00;   1.4;   24.4;   13.0;   12.3;  -999;   0.0;   1;    7.500;   0;eor
      232;19680822;   5;   17.3;  14.1;   5.3;  963.80;   72.00;   1.6;   23.1;   12.0;   11.1;  -999;   5.0;   1;   10.200;   0;eor
      232;19680823;   5;   15.4;  12.5;   6.3;  963.10;   74.00;   3.5;   19.5;   10.7;   10.4;  -999;   0.1;   1;    7.600;   0;eor
      232;19680824;   5;   16.2;  14.1;   7.7;  962.30;   78.00;   1.7;   20.5;   13.3;   13.4;  -999;   0.0;   1;    4.100;   0;eor
      232;19680825;   5;   17.1;  14.4;   5.7;  961.40;   76.00;   1.3;   23.5;   12.5;   11.9;  -999;   0.0;   0;    6.800;   0;eor
      232;19680826;   5;   15.8;  15.1;   6.7;  960.40;   84.00;   1.5;   21.0;   11.7;   11.0;  -999;   0.0;   0;    3.900;   0;eor
      232;19680827;   5;   15.4;  14.9;   6.0;  958.70;   85.00;   1.0;   19.1;   12.8;   12.0;  -999;   0.0;   0;    0.200;   0;eor
      232;19680828;   5;   18.1;  15.3;   5.7;  955.00;   77.00;   1.5;   25.0;   10.6;   10.2;  -999;   0.6;   1;    7.800;   0;eor
      232;19680829;   5;   19.0;  18.0;   7.3;  949.20;   83.00;   1.8;   24.0;   14.5;   14.0;  -999;   1.5;   1;    4.100;   0;eor
      232;19680830;   5;   16.7;  14.9;   5.0;  947.00;   78.00;   4.1;   22.0;   15.2;   15.3;  -999;   0.0;   1;    5.000;   0;eor
      232;19680831;   5;   12.5;  12.9;   8.0;  951.10;   89.00;   4.9;   15.2;   11.0;   12.5;  -999;   6.4;   1;    0.000;   0;eor
      232;19680901;   5;   14.4;  12.4;   4.3;  957.50;   75.00;   2.1;   19.7;   10.3;   10.3;  -999;   0.0;   0;    3.300;   0;eor
      232;19680902;   5;   17.0;  12.1;   3.7;  956.30;   68.00;   2.3;   24.5;    7.7;    7.5;  -999;   0.4;   1;   10.200;   0;eor
      232;19680903;   5;   18.4;  14.8;   4.3;  955.20;   72.00;   2.2;   24.2;   13.9;   13.6;  -999;   4.4;   1;    8.900;   0;eor
      232;19680904;   5;   10.8;  12.3;   8.0;  958.40;   92.00;   3.6;   18.0;    9.6;   13.2;  -999;  16.2;   1;    0.000;   0;eor
      232;19680905;   5;   11.6;  11.6;   4.0;  965.10;   84.00;   2.9;   16.2;    8.7;    9.0;  -999;   0.0;   0;    4.000;   0;eor
      232;19680906;   5;   12.3;  11.2;   5.7;  966.00;   81.00;   1.4;   19.1;    4.8;    5.0;  -999;   0.0;   0;    7.800;   0;eor
      232;19680907;   5;   14.7;  13.6;   8.0;  963.60;   83.00;   1.8;   17.5;    8.7;    8.5;  -999;   0.0;   0;    0.300;   0;eor
      232;19680908;   5;   15.2;  15.2;   5.3;  963.50;   87.00;   0.8;   20.1;   13.1;   13.1;  -999;   0.0;   0;    2.000;   0;eor
      232;19680909;   5;   16.5;  13.5;   3.0;  964.40;   75.00;   2.3;   22.6;    9.3;    9.2;  -999;   0.0;   0;    7.100;   0;eor
      232;19680910;   5;   15.9;  12.7;   0.3;  959.40;   71.00;   3.4;   22.3;   10.9;   10.0;  -999;   0.0;   0;   11.400;   0;eor
      232;19680911;   5;   13.5;  12.9;   7.0;  954.60;   84.00;   2.6;   19.3;    7.7;    7.8;  -999;  11.7;   1;    2.400;   0;eor
      232;19680912;   5;   13.0;  11.3;   4.0;  957.00;   75.00;   3.3;   18.5;   10.3;    9.8;  -999;   2.0;   1;    5.800;   0;eor
      232;19680913;   5;   12.6;  10.5;   1.3;  956.60;   75.00;   1.2;   20.0;    5.9;    5.9;  -999;   0.0;   0;   10.700;   0;eor
      232;19680914;   5;   12.2;  12.4;   6.0;  952.00;   88.00;   1.1;   16.0;    7.9;    7.4;  -999;   0.0;   1;    0.600;   0;eor
      232;19680915;   5;   13.6;  14.1;   8.0;  947.20;   92.00;   1.9;   17.4;    9.9;    9.4;  -999;   8.6;   1;    0.600;   0;eor
      232;19680916;   5;   13.3;  12.1;   5.0;  950.80;   79.00;   2.1;   19.8;   10.9;   10.5;  -999;   0.8;   1;    8.000;   0;eor
      232;19680917;   5;   13.0;  12.1;   7.0;  955.20;   80.00;   2.0;   18.5;   10.3;    9.4;  -999;   0.3;   1;    3.000;   0;eor
      232;19680918;   5;   13.2;  11.5;   5.0;  955.60;   78.00;   1.9;   17.6;    9.9;    9.8;  -999;   3.0;   1;    7.800;   0;eor
      232;19680919;   5;   11.4;  11.2;   4.7;  959.10;   83.00;   1.8;   15.5;   10.0;   10.1;  -999;   2.7;   1;    1.900;   0;eor
      232;19680920;   5;   11.5;  10.4;   5.3;  956.30;   79.00;   2.4;   17.5;    4.3;    4.0;  -999;   0.7;   1;    4.500;   0;eor
      232;19680921;   5;   12.4;  13.5;   8.0;  949.00;   92.00;   3.4;   14.0;   10.9;   10.7;  -999;  42.0;   1;    0.000;   0;eor
      232;19680922;   5;   12.5;  10.7;   4.7;  949.80;   74.00;   4.8;   16.4;   10.3;   10.2;  -999;   1.2;   1;    4.900;   0;eor
      232;19680923;   5;   13.7;  10.9;   6.0;  947.60;   70.00;   4.6;   18.0;    9.0;    7.4;  -999;   1.5;   1;    4.700;   0;eor
      232;19680924;   5;   10.6;  10.3;   5.7;  951.40;   80.00;   6.9;   14.5;    9.3;    8.0;  -999;   4.6;   1;    4.900;   0;eor
      232;19680925;   5;   10.2;   9.9;   4.7;  962.70;   80.00;   3.6;   15.0;    6.9;    6.0;  -999;   0.0;   1;    6.800;   0;eor
      232;19680926;   5;   12.0;  10.4;   7.7;  962.80;   76.00;   1.6;   16.0;    5.9;    5.3;  -999;   0.0;   1;    0.500;   0;eor
      232;19680927;   5;   15.6;  12.7;   2.0;  960.80;   74.00;   2.0;   22.7;    9.4;    8.5;  -999;   0.0;   0;   10.000;   0;eor
      232;19680928;   5;   11.2;  12.1;   8.0;  961.50;   89.00;   3.4;   20.0;    7.4;    8.0;  -999;   5.9;   1;    4.200;   0;eor
      232;19680929;   5;   10.2;   9.5;   5.0;  959.80;   77.00;   2.4;   15.6;    6.6;    6.0;  -999;   0.1;   1;    8.400;   0;eor
      232;19680930;   5;   10.0;  10.7;   6.0;  961.80;   86.00;   4.5;   13.5;    8.4;    7.9;  -999;  17.0;   1;    3.300;   0;eor
      232;19681001;   5;    8.2;   9.9;   7.7;  963.80;   90.00;   4.7;   10.0;    6.5;    6.6;  -999;  17.5;   1;    0.000;   0;eor
      232;19681002;   5;   11.2;  12.0;   8.0;  963.60;   89.00;   4.9;   13.5;    7.9;    8.1;  -999;   8.7;   1;    0.000;   0;eor
      232;19681003;   5;   11.0;  11.6;   7.7;  963.20;   89.00;   3.1;   12.5;    9.7;    9.7;  -999;   0.8;   1;    0.000;   0;eor
      232;19681004;   5;   13.3;  12.9;   6.7;  965.10;   84.00;   1.1;   17.5;   10.1;   10.4;  -999;   0.0;   0;    5.700;   0;eor
      232;19681005;   5;   12.6;  12.3;   4.0;  966.20;   84.00;   1.2;   19.4;    7.1;    7.0;  -999;   0.0;   0;    7.200;   0;eor
      232;19681006;   5;   11.9;  12.9;   7.7;  962.60;   92.00;   2.0;   15.0;    7.3;    7.5;  -999;   0.0;   0;    0.000;   0;eor
      232;19681007;   5;   11.9;  11.2;   6.0;  956.60;   80.00;   2.3;   15.5;    9.4;    8.6;  -999;   0.0;   0;    3.600;   0;eor
      232;19681008;   5;   14.3;  12.4;   5.7;  951.80;   79.00;   2.2;   20.3;    6.6;    6.0;  -999;   0.1;   1;    6.800;   0;eor
      232;19681009;   5;   13.0;  10.7;   7.3;  957.50;   71.00;   5.0;   15.5;   10.4;   10.0;  -999;   0.0;   0;    3.100;   0;eor
      232;19681010;   5;   12.8;  13.3;   7.3;  963.20;   89.00;   2.8;   16.5;   10.3;    9.0;  -999;   0.3;   1;    0.900;   0;eor
      232;19681011;   5;   12.7;  11.7;   5.7;  964.20;   77.00;   3.9;   16.9;   10.3;   10.7;  -999;   0.0;   1;    2.400;   0;eor
      232;19681012;   5;   16.8;  12.9;   6.7;  961.80;   68.00;   2.8;   21.8;   10.0;    9.4;  -999;   0.0;   1;    7.500;   0;eor
      232;19681013;   5;   13.4;  14.1;   7.7;  962.70;   87.00;   3.2;   17.0;   10.7;   11.9;  -999;  17.0;   1;    0.200;   0;eor
